TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,NOT,CONSTRAINT
2597,English Civil War,211,1,4,Mick Jones/Traditional arr. Joe Strummer,156708,5111226,0.99,,
2598,I Fought The Law,211,1,4,Sonny Curtis,159764,5245258,0.99,,
2599,London Calling,211,1,4,Joe Strummer/Mick Jones,199706,6569007,0.99,,
2600,Train In Vain,211,1,4,Joe Strummer/Mick Jones,189675,6329877,0.99,,
2601,Bankrobber,211,1,4,Joe Strummer/Mick Jones,272431,9067323,0.99,,
2602,The Call Up,211,1,4,The Clash,324336,10746937,0.99,,
2603,Hitsville UK,211,1,4,The Clash,261433,8606887,0.99,,
2604,The Magnificent Seven,211,1,4,The Clash,268486,8889821,0.99,,
2605,This Is Radio Clash,211,1,4,The Clash,249756,8366573,0.99,,
2606,Know Your Rights,211,1,4,The Clash,217678,7195726,0.99,,
2607,Rock The Casbah,211,1,4,The Clash,222145,7361500,0.99,,
2608,Should I Stay Or Should I Go,211,1,4,The Clash,187219,6188688,0.99,,
2610,The Saint,212,1,1,Billy Duffy/Ian Astbury,216215,7061584,0.99,,
2611,Rise,212,1,1,Billy Duffy/Ian Astbury,219088,7106195,0.99,,
2612,Take The Power,212,1,1,Billy Duffy/Ian Astbury,235755,7650012,0.99,,
2613,Breathe,212,1,1,Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones,299781,9742361,0.99,,
2614,Nico,212,1,1,Billy Duffy/Ian Astbury,289488,9412323,0.99,,
2615,American Gothic,212,1,1,Billy Duffy/Ian Astbury,236878,7739840,0.99,,
2616,Ashes And Ghosts,212,1,1,Billy Duffy/Bob Rock/Ian Astbury,300591,9787692,0.99,,
2617,Shape The Sky,212,1,1,Billy Duffy/Ian Astbury,209789,6885647,0.99,,
2618,Speed Of Light,212,1,1,Billy Duffy/Bob Rock/Ian Astbury,262817,8563352,0.99,,
2619,True Believers,212,1,1,Billy Duffy/Ian Astbury,308009,9981359,0.99,,
2620,My Bridges Burn,212,1,1,Billy Duffy/Ian Astbury,231862,7571370,0.99,,
2621,She Sells Sanctuary,213,1,1,,253727,8368634,0.99,,
2622,Fire Woman,213,1,1,,312790,10196995,0.99,,
2623,Lil' Evil,213,1,1,,165825,5419655,0.99,,
2624,Spirit Walker,213,1,1,,230060,7555897,0.99,,
2625,The Witch,213,1,1,,258768,8725403,0.99,,
2626,Revolution,213,1,1,,256026,8371254,0.99,,
2627,Wild Hearted Son,213,1,1,,266893,8670550,0.99,,
2628,Love Removal Machine,213,1,1,,257619,8412167,0.99,,
2629,Rain,213,1,1,,236669,7788461,0.99,,
2631,Heart Of Soul,213,1,1,,274207,8967257,0.99,,
2632,Love,213,1,1,,326739,10729824,0.99,,
2633,Wild Flower,213,1,1,,215536,7084321,0.99,,
2634,Go West,213,1,1,,238158,7777749,0.99,,
2635,Resurrection Joe,213,1,1,,255451,8532840,0.99,,
2636,Sun King,213,1,1,,368431,12010865,0.99,,
2637,Sweet Soul Sister,213,1,1,,212009,6889883,0.99,,
2638,Earth Mofo,213,1,1,,282200,9204581,0.99,,
2639,Break on Through,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",149342,4943144,0.99,,
2640,Soul Kitchen,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",215066,7040865,0.99,,
2641,The Crystal Ship,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",154853,5052658,0.99,,
2642,Twentienth Century Fox,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",153913,5069211,0.99,,
2643,Alabama Song,214,1,1,Weill-Brecht,200097,6563411,0.99,,
2644,Light My Fire,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",428329,13963351,0.99,,
2645,Back Door Man,214,1,1,"Willie Dixon, C. Burnett",214360,7035636,0.99,,
2646,I Looked At You,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",142080,4663988,0.99,,
2647,End Of The Night,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",172695,5589732,0.99,,
2648,Take It As It Comes,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",137168,4512656,0.99,,
2649,The End,214,1,1,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",701831,22927336,0.99,,
2650,Roxanne,215,1,1,G M Sumner,192992,6330159,0.99,,
2651,Can't Stand Losing You,215,1,1,G M Sumner,181159,5971983,0.99,,
2652,Message in a Bottle,215,1,1,G M Sumner,291474,9647829,0.99,,
2653,Walking on the Moon,215,1,1,G M Sumner,302080,10019861,0.99,,
2654,Don't Stand so Close to Me,215,1,1,G M Sumner,241031,7956658,0.99,,
2655,"De Do Do Do, De Da Da Da",215,1,1,G M Sumner,247196,8227075,0.99,,
2656,Every Little Thing She Does is Magic,215,1,1,G M Sumner,261120,8646853,0.99,,
2657,Invisible Sun,215,1,1,G M Sumner,225593,7304320,0.99,,
2658,Spirit's in the Material World,215,1,1,G M Sumner,181133,5986622,0.99,,
2659,Every Breath You Take,215,1,1,G M Sumner,254615,8364520,0.99,,
2660,King Of Pain,215,1,1,G M Sumner,300512,9880303,0.99,,
2661,Wrapped Around Your Finger,215,1,1,G M Sumner,315454,10361490,0.99,,
2662,Don't Stand So Close to Me '86,215,1,1,G M Sumner,293590,9636683,0.99,,
2664,Time Is On My Side,216,1,1,Jerry Ragavoy,179983,5855836,0.99,,
2665,Heart Of Stone,216,1,1,Jagger/Richards,164493,5329538,0.99,,
2666,Play With Fire,216,1,1,Nanker Phelge,132022,4265297,0.99,,
2667,Satisfaction,216,1,1,Jagger/Richards,226612,7398766,0.99,,
2668,As Tears Go By,216,1,1,Jagger/Richards/Oldham,164284,5357350,0.99,,
2669,Get Off Of My Cloud,216,1,1,Jagger/Richards,176013,5719514,0.99,,
2670,Mother's Little Helper,216,1,1,Jagger/Richards,167549,5422434,0.99,,
2671,19th Nervous Breakdown,216,1,1,Jagger/Richards,237923,7742984,0.99,,
2672,Paint It Black,216,1,1,Jagger/Richards,226063,7442888,0.99,,
2673,Under My Thumb,216,1,1,Jagger/Richards,221387,7371799,0.99,,
2674,Ruby Tuesday,216,1,1,Jagger/Richards,197459,6433467,0.99,,
2675,Let's Spend The Night Together,216,1,1,Jagger/Richards,217495,7137048,0.99,,
2676,Intro,217,1,1,Jagger/Richards,49737,1618591,0.99,,
2677,You Got Me Rocking,217,1,1,Jagger/Richards,205766,6734385,0.99,,
2678,Gimmie Shelters,217,1,1,Jagger/Richards,382119,12528764,0.99,,
2679,Flip The Switch,217,1,1,Jagger/Richards,252421,8336591,0.99,,
2680,Memory Motel,217,1,1,Jagger/Richards,365844,11982431,0.99,,
2681,Corinna,217,1,1,Jesse Ed Davis III/Taj Mahal,257488,8449471,0.99,,
2682,Saint Of Me,217,1,1,Jagger/Richards,325694,10725160,0.99,,
2683,Wainting On A Friend,217,1,1,Jagger/Richards,302497,9978046,0.99,,
2684,Sister Morphine,217,1,1,Faithfull/Jagger/Richards,376215,12345289,0.99,,
2685,Live With Me,217,1,1,Jagger/Richards,234893,7709006,0.99,,
2686,Respectable,217,1,1,Jagger/Richards,215693,7099669,0.99,,
2687,Thief In The Night,217,1,1,De Beauport/Jagger/Richards,337266,10952756,0.99,,
2688,The Last Time,217,1,1,Jagger/Richards,287294,9498758,0.99,,
2689,Out Of Control,217,1,1,Jagger/Richards,479242,15749289,0.99,,
2690,Love Is Strong,218,1,1,Jagger/Richards,230896,7639774,0.99,,
2691,You Got Me Rocking,218,1,1,Jagger/Richards,215928,7162159,0.99,,
2692,Sparks Will Fly,218,1,1,Jagger/Richards,196466,6492847,0.99,,
2693,The Worst,218,1,1,Jagger/Richards,144613,4750094,0.99,,
2694,New Faces,218,1,1,Jagger/Richards,172146,5689122,0.99,,
2695,Moon Is Up,218,1,1,Jagger/Richards,222119,7366316,0.99,,
2696,Out Of Tears,218,1,1,Jagger/Richards,327418,10677236,0.99,,
2697,I Go Wild,218,1,1,Jagger/Richards,264019,8630833,0.99,,
2698,Brand New Car,218,1,1,Jagger/Richards,256052,8459344,0.99,,
2699,Sweethearts Together,218,1,1,Jagger/Richards,285492,9550459,0.99,,
2700,Suck On The Jugular,218,1,1,Jagger/Richards,268225,8920566,0.99,,
2701,Blinded By Rainbows,218,1,1,Jagger/Richards,273946,8971343,0.99,,
2702,Baby Break It Down,218,1,1,Jagger/Richards,249417,8197309,0.99,,
2703,Thru And Thru,218,1,1,Jagger/Richards,375092,12175406,0.99,,
2704,Mean Disposition,218,1,1,Jagger/Richards,249155,8273602,0.99,,
2705,Walking Wounded,219,1,4,The Tea Party,277968,9184345,0.99,,
2706,Temptation,219,1,4,The Tea Party,205087,6711943,0.99,,
2707,The Messenger,219,1,4,Daniel Lanois,212062,6975437,0.99,,
2708,Psychopomp,219,1,4,The Tea Party,315559,10295199,0.99,,
2709,Sister Awake,219,1,4,The Tea Party,343875,11299407,0.99,,
2710,The Bazaar,219,1,4,The Tea Party,222458,7245691,0.99,,
2712,Fire In The Head,219,1,4,The Tea Party,306337,10005675,0.99,,
2713,Release,219,1,4,The Tea Party,244114,8014606,0.99,,
2714,Heaven Coming Down,219,1,4,The Tea Party,241867,7846459,0.99,,
2716,Babylon,219,1,4,The Tea Party,169795,5568808,0.99,,
2717,Waiting On A Sign,219,1,4,The Tea Party,261903,8558590,0.99,,
2718,Life Line,219,1,4,The Tea Party,277786,9082773,0.99,,
2719,Paint It Black,219,1,4,Keith Richards/Mick Jagger,214752,7101572,0.99,,
2720,Temptation,220,1,4,The Tea Party,205244,6719465,0.99,,
2721,Army Ants,220,1,4,The Tea Party,215405,7075838,0.99,,
2722,Psychopomp,220,1,4,The Tea Party,317231,10351778,0.99,,
2723,Gyroscope,220,1,4,The Tea Party,177711,5810323,0.99,,
2724,Alarum,220,1,4,The Tea Party,298187,9712545,0.99,,
2725,Release,220,1,4,The Tea Party,266292,8725824,0.99,,
2726,Transmission,220,1,4,The Tea Party,317257,10351152,0.99,,
2727,Babylon,220,1,4,The Tea Party,292466,9601786,0.99,,
2728,Pulse,220,1,4,The Tea Party,250253,8183872,0.99,,
2729,Emerald,220,1,4,The Tea Party,289750,9543789,0.99,,
2730,Aftermath,220,1,4,The Tea Party,343745,11085607,0.99,,
2731,I Can't Explain,221,1,1,Pete Townshend,125152,4082896,0.99,,
2732,"Anyway, Anyhow, Anywhere",221,1,1,"Pete Townshend, Roger Daltrey",161253,5234173,0.99,,
2733,My Generation,221,1,1,John Entwistle/Pete Townshend,197825,6446634,0.99,,
2734,Substitute,221,1,1,Pete Townshend,228022,7409995,0.99,,
2735,I'm A Boy,221,1,1,Pete Townshend,157126,5120605,0.99,,
2736,Boris The Spider,221,1,1,John Entwistle,149472,4835202,0.99,,
2737,Happy Jack,221,1,1,Pete Townshend,132310,4353063,0.99,,
2738,Pictures Of Lily,221,1,1,Pete Townshend,164414,5329751,0.99,,
2739,I Can See For Miles,221,1,1,Pete Townshend,262791,8604989,0.99,,
2740,Magic Bus,221,1,1,Pete Townshend,197224,6452700,0.99,,
2741,Pinball Wizard,221,1,1,John Entwistle/Pete Townshend,181890,6055580,0.99,,
2742,The Seeker,221,1,1,Pete Townshend,204643,6736866,0.99,,
2743,Baba O'Riley,221,1,1,John Entwistle/Pete Townshend,309472,10141660,0.99,,
2745,Let's See Action,221,1,1,Pete Townshend,243513,8078418,0.99,,
2746,5.15,221,1,1,Pete Townshend,289619,9458549,0.99,,
2747,Join Together,221,1,1,Pete Townshend,262556,8602485,0.99,,
2748,Squeeze Box,221,1,1,Pete Townshend,161280,5256508,0.99,,
2750,You Better You Bet,221,1,1,Pete Townshend,338520,11160877,0.99,,
2751,Primavera,222,1,7,Genival Cassiano/Silvio Rochael,126615,4152604,0.99,,
2752,Chocolate,222,1,7,Tim Maia,194690,6411587,0.99,,
2753,Azul Da Cor Do Mar,222,1,7,Tim Maia,197955,6475007,0.99,,
2754,O Descobridor Dos Sete Mares,222,1,7,Gilson Mendonça/Michel,262974,8749583,0.99,,
2755,Até Que Enfim Encontrei Você,222,1,7,Tim Maia,105064,3477751,0.99,,
2756,Coroné Antonio Bento,222,1,7,"Do Vale, João/Luiz Wanderley",131317,4340326,0.99,,
2757,New Love,222,1,7,Tim Maia,237897,7786824,0.99,,
2758,Não Vou Ficar,222,1,7,Tim Maia,172068,5642919,0.99,,
2759,Música No Ar,222,1,7,Tim Maia,158511,5184891,0.99,,
2760,Salve Nossa Senhora,222,1,7,Carlos Imperial/Edardo Araújo,115461,3827629,0.99,,
2761,Você Fugiu,222,1,7,Genival Cassiano,238367,7971147,0.99,,
2762,Cristina Nº 2,222,1,7,Carlos Imperial/Tim Maia,90148,2978589,0.99,,
2763,Compadre,222,1,7,Tim Maia,171389,5631446,0.99,,
2764,Over Again,222,1,7,Tim Maia,200489,6612634,0.99,,
2765,Réu Confesso,222,1,7,Tim Maia,217391,7189874,0.99,,
2766,O Que Me Importa,223,1,7,,153155,4977852,0.99,,
2767,Gostava Tanto De Você,223,1,7,,253805,8380077,0.99,,
2768,Você,223,1,7,,242599,7911702,0.99,,
2769,Não Quero Dinheiro,223,1,7,,152607,5031797,0.99,,
2770,Eu Amo Você,223,1,7,,242782,7914628,0.99,,
2771,A Festa Do Santo Reis,223,1,7,,159791,5204995,0.99,,
2772,I Don't Know What To Do With Myself,223,1,7,,221387,7251478,0.99,,
2773,Padre Cícero,223,1,7,,139598,4581685,0.99,,
2774,Nosso Adeus,223,1,7,,206471,6793270,0.99,,
2775,Canário Do Reino,223,1,7,,139337,4552858,0.99,,
2776,Preciso Ser Amado,223,1,7,,174001,5618895,0.99,,
2777,Balanço,223,1,7,,209737,6890327,0.99,,
2778,Preciso Aprender A Ser Só,223,1,7,,162220,5213894,0.99,,
2779,Esta É A Canção,223,1,7,,184450,6069933,0.99,,
2780,Formigueiro,223,1,7,,252943,8455132,0.99,,
2781,Comida,224,1,4,Titãs,322612,10786578,0.99,,
2782,Go Back,224,1,4,Titãs,230504,7668899,0.99,,
2783,Prá Dizer Adeus,224,1,4,Titãs,222484,7382048,0.99,,
2784,Família,224,1,4,Titãs,218331,7267458,0.99,,
2785,Os Cegos Do Castelo,224,1,4,Titãs,296829,9868187,0.99,,
2786,O Pulso,224,1,4,Titãs,199131,6566998,0.99,,
2787,Marvin,224,1,4,Titãs,264359,8741444,0.99,,
2788,Nem 5 Minutos Guardados,224,1,4,Titãs,245995,8143797,0.99,,
2789,Flores,224,1,4,Titãs,215510,7148017,0.99,,
2790,Palavras,224,1,4,Titãs,158458,5285715,0.99,,
2791,Hereditário,224,1,4,Titãs,151693,5020547,0.99,,
2792,A Melhor Forma,224,1,4,Titãs,191503,6349938,0.99,,
2793,Cabeça Dinossauro,224,1,4,Titãs,37120,1220930,0.99,,
2794,32 Dentes,224,1,4,Titãs,184946,6157904,0.99,,
2796,Não Vou Lutar,224,1,4,Titãs,189988,6308613,0.99,,
2798,Homem Primata,224,1,4,Titãs,195500,6486470,0.99,,
2800,Querem Meu Sangue,224,1,4,Titãs,212401,7069773,0.99,,
2801,Diversão,224,1,4,Titãs,285936,9531268,0.99,,
2802,Televisão,224,1,4,Titãs,293668,9776548,0.99,,
2803,Sonifera Ilha,225,1,4,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,170684,5678290,0.99,,
2804,Lugar Nenhum,225,1,4,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,195840,6472780,0.99,,
2805,Sua Impossivel Chance,225,1,4,Nando Reis,246622,8073248,0.99,,
2806,Desordem,225,1,4,Charles Gavin/Marcelo Fromer/Sérgio Britto,213289,7067340,0.99,,
2807,Não Vou Me Adaptar,225,1,4,Arnaldo Antunes,221831,7304656,0.99,,
2808,Domingo,225,1,4,Sérgio Britto/Toni Bellotto,208613,6883180,0.99,,
2809,Amanhã Não Se Sabe,225,1,4,Sérgio Britto,189440,6243967,0.99,,
2810,Caras Como Eu,225,1,4,Toni Bellotto,183092,5999048,0.99,,
2811,Senhora E Senhor,225,1,4,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,203702,6733733,0.99,,
2812,Era Uma Vez,225,1,4,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,224261,7453156,0.99,,
2813,Miséria,225,1,4,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",262191,8727645,0.99,,
2814,Insensível,225,1,4,Sérgio Britto,207830,6893664,0.99,,
2815,Eu E Ela,225,1,4,Nando Reis,276035,9138846,0.99,,
2816,Toda Cor,225,1,4,Ciro Pressoa/Marcelo Fromer,209084,6939176,0.99,,
2817,É Preciso Saber Viver,225,1,4,Erasmo Carlos/Roberto Carlos,251115,8271418,0.99,,
2818,Senhor Delegado/Eu Não Aguento,225,1,4,Antonio Lopes,156656,5277983,0.99,,
2819,Battlestar Galactica: The Story So Far,226,3,18,,2622250,490750393,1.99,,
2820,Occupation / Precipice,227,3,19,,5286953,1054423946,1.99,,
2821,"Exodus, Pt. 1",227,3,19,,2621708,475079441,1.99,,
2822,"Exodus, Pt. 2",227,3,19,,2618000,466820021,1.99,,
2823,Collaborators,227,3,19,,2626626,483484911,1.99,,
2824,Torn,227,3,19,,2631291,495262585,1.99,,
2825,A Measure of Salvation,227,3,18,,2563938,489715554,1.99,,
2826,Hero,227,3,18,,2713755,506896959,1.99,,
2827,Unfinished Business,227,3,18,,2622038,528499160,1.99,,
2828,The Passage,227,3,18,,2623875,490375760,1.99,,
2829,The Eye of Jupiter,227,3,18,,2618750,517909587,1.99,,
2830,Rapture,227,3,18,,2624541,508406153,1.99,,
2831,Taking a Break from All Your Worries,227,3,18,,2624207,492700163,1.99,,
2832,The Woman King,227,3,18,,2626376,552893447,1.99,,
2833,A Day In the Life,227,3,18,,2620245,462818231,1.99,,
2834,Dirty Hands,227,3,18,,2627961,537648614,1.99,,
2835,Maelstrom,227,3,18,,2622372,514154275,1.99,,
2836,The Son Also Rises,227,3,18,,2621830,499258498,1.99,,
2837,"Crossroads, Pt. 1",227,3,20,,2622622,486233524,1.99,,
2838,"Crossroads, Pt. 2",227,3,20,,2869953,497335706,1.99,,
2839,Genesis,228,3,19,,2611986,515671080,1.99,,
2840,Don't Look Back,228,3,21,,2571154,493628775,1.99,,
2841,One Giant Leap,228,3,21,,2607649,521616246,1.99,,
2842,Collision,228,3,21,,2605480,526182322,1.99,,
2843,Hiros,228,3,21,,2533575,488835454,1.99,,
2844,Better Halves,228,3,21,,2573031,549353481,1.99,,
2845,Nothing to Hide,228,3,19,,2605647,510058181,1.99,,
2846,Seven Minutes to Midnight,228,3,21,,2613988,515590682,1.99,,
2847,Homecoming,228,3,21,,2601351,516015339,1.99,,
2848,Six Months Ago,228,3,19,,2602852,505133869,1.99,,
2849,Fallout,228,3,21,,2594761,501145440,1.99,,
2850,The Fix,228,3,21,,2600266,507026323,1.99,,
2851,Distractions,228,3,21,,2590382,537111289,1.99,,
2852,Run!,228,3,21,,2602602,542936677,1.99,,
2853,Unexpected,228,3,21,,2598139,511777758,1.99,,
2854,Company Man,228,3,21,,2601226,493168135,1.99,,
2855,Company Man,228,3,21,,2601101,503786316,1.99,,
2856,Parasite,228,3,21,,2602727,487461520,1.99,,
2857,A Tale of Two Cities,229,3,19,,2636970,513691652,1.99,,
2860,Adrift,231,3,19,,2564958,502663995,1.99,,
2862,The Glass Ballerina,229,3,21,,2637458,535729216,1.99,,
2863,Further Instructions,229,3,19,,2563980,502041019,1.99,,
2864,Orientation,231,3,19,,2609083,500600434,1.99,,
2865,Tabula Rasa,230,3,19,,2627105,210526410,1.99,,
2866,Every Man for Himself,229,3,21,,2637387,513803546,1.99,,
2867,Everybody Hates Hugo,231,3,19,,2609192,498163145,1.99,,
2868,Walkabout,230,3,19,,2587370,207748198,1.99,,
2869,...And Found,231,3,19,,2563833,500330548,1.99,,
2870,The Cost of Living,229,3,19,,2637500,505647192,1.99,,
2871,White Rabbit,230,3,19,,2571965,201654606,1.99,,
2872,Abandoned,231,3,19,,2587041,537348711,1.99,,
2873,House of the Rising Sun,230,3,19,,2590032,210379525,1.99,,
2874,I Do,229,3,19,,2627791,504676825,1.99,,
2875,Not In Portland,229,3,21,,2637303,499061234,1.99,,
2876,Not In Portland,229,3,21,,2637345,510546847,1.99,,
2877,The Moth,230,3,19,,2631327,228896396,1.99,,
2878,The Other 48 Days,231,3,19,,2610625,535256753,1.99,,
2879,Collision,231,3,19,,2564916,475656544,1.99,,
2880,Confidence Man,230,3,19,,2615244,223756475,1.99,,
2881,Flashes Before Your Eyes,229,3,21,,2636636,537760755,1.99,,
2882,Lost Survival Guide,229,3,21,,2632590,486675063,1.99,,
2883,Solitary,230,3,19,,2612894,207045178,1.99,,
2884,What Kate Did,231,3,19,,2610250,484583988,1.99,,
2885,Raised By Another,230,3,19,,2590459,223623810,1.99,,
2886,Stranger In a Strange Land,229,3,21,,2636428,505056021,1.99,,
2887,The 23rd Psalm,231,3,19,,2610416,487401604,1.99,,
2888,All the Best Cowboys Have Daddy Issues,230,3,19,,2555492,211743651,1.99,,
2889,The Hunting Party,231,3,21,,2611333,520350364,1.99,,
2890,Tricia Tanaka Is Dead,229,3,21,,2635010,548197162,1.99,,
2891,Enter 77,229,3,21,,2629796,517521422,1.99,,
2892,Fire + Water,231,3,21,,2600333,488458695,1.99,,
2893,Whatever the Case May Be,230,3,19,,2616410,183867185,1.99,,
2894,Hearts and Minds,230,3,19,,2619462,207607466,1.99,,
2895,Par Avion,229,3,21,,2629879,517079642,1.99,,
2896,The Long Con,231,3,19,,2679583,518376636,1.99,,
2897,One of Them,231,3,21,,2698791,542332389,1.99,,
2898,Special,230,3,19,,2618530,219961967,1.99,,
2899,The Man from Tallahassee,229,3,21,,2637637,550893556,1.99,,
2900,Exposé,229,3,21,,2593760,511338017,1.99,,
2901,Homecoming,230,3,19,,2515882,210675221,1.99,,
2902,Maternity Leave,231,3,21,,2780416,555244214,1.99,,
2903,Left Behind,229,3,21,,2635343,538491964,1.99,,
2904,Outlaws,230,3,19,,2619887,206500939,1.99,,
2905,The Whole Truth,231,3,21,,2610125,495487014,1.99,,
2906,...In Translation,230,3,19,,2604575,215441983,1.99,,
2907,Lockdown,231,3,21,,2610250,543886056,1.99,,
2908,One of Us,229,3,21,,2638096,502387276,1.99,,
2909,Catch-22,229,3,21,,2561394,489773399,1.99,,
2910,Dave,231,3,19,,2825166,574325829,1.99,,
2911,Numbers,230,3,19,,2609772,214709143,1.99,,
2912,D.O.C.,229,3,21,,2616032,518556641,1.99,,
2913,Deus Ex Machina,230,3,19,,2582009,214996732,1.99,,
2914,S.O.S.,231,3,19,,2639541,517979269,1.99,,
2915,Do No Harm,230,3,19,,2618487,212039309,1.99,,
2916,Two for the Road,231,3,21,,2610958,502404558,1.99,,
2917,The Greater Good,230,3,19,,2617784,214130273,1.99,,
2918,"""?""",231,3,19,,2782333,528227089,1.99,,
2919,Born to Run,230,3,19,,2618619,213772057,1.99,,
2920,Three Minutes,231,3,19,,2763666,531556853,1.99,,
2922,"Live Together, Die Alone, Pt. 1",231,3,21,,2478041,457364940,1.99,,
2924,"Live Together, Die Alone, Pt. 2",231,3,19,,2656531,503619265,1.99,,
2926,Zoo Station,232,1,1,U2,276349,9056902,0.99,,
2927,Even Better Than The Real Thing,232,1,1,U2,221361,7279392,0.99,,
2928,One,232,1,1,U2,276192,9158892,0.99,,
2929,Until The End Of The World,232,1,1,U2,278700,9132485,0.99,,
2930,Who's Gonna Ride Your Wild Horses,232,1,1,U2,316551,10304369,0.99,,
2931,So Cruel,232,1,1,U2,349492,11527614,0.99,,
2932,The Fly,232,1,1,U2,268982,8825399,0.99,,
2933,Mysterious Ways,232,1,1,U2,243826,8062057,0.99,,
2934,Tryin' To Throw Your Arms Around The World,232,1,1,U2,232463,7612124,0.99,,
2936,Acrobat,232,1,1,U2,270288,8824723,0.99,,
2937,Love Is Blindness,232,1,1,U2,263497,8531766,0.99,,
2938,Beautiful Day,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",248163,8056723,0.99,,
2939,Stuck In A Moment You Can't Get Out Of,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",272378,8997366,0.99,,
2940,Elevation,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",227552,7479414,0.99,,
2941,Walk On,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",296280,9800861,0.99,,
2942,Kite,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",266893,8765761,0.99,,
2943,In A Little While,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",219271,7189647,0.99,,
2944,Wild Honey,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",226768,7466069,0.99,,
2945,Peace On Earth,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",288496,9476171,0.99,,
2946,When I Look At The World,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",257776,8500491,0.99,,
2947,New York,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",330370,10862323,0.99,,
2948,Grace,233,1,1,"Adam Clayton, Bono, Larry Mullen, The Edge",330657,10877148,0.99,,
2949,The Three Sunrises,234,1,1,U2,234788,7717990,0.99,,
2950,Spanish Eyes,234,1,1,U2,196702,6392710,0.99,,
2951,Sweetest Thing,234,1,1,U2,185103,6154896,0.99,,
2952,Love Comes Tumbling,234,1,1,U2,282671,9328802,0.99,,
2953,Bass Trap,234,1,1,U2,213289,6834107,0.99,,
2954,Dancing Barefoot,234,1,1,Ivan Kral/Patti Smith,287895,9488294,0.99,,
2955,Everlasting Love,234,1,1,Buzz Cason/Mac Gayden,202631,6708932,0.99,,
2956,Unchained Melody,234,1,1,Alex North/Hy Zaret,294164,9597568,0.99,,
2957,Walk To The Water,234,1,1,U2,289253,9523336,0.99,,
2959,Hallelujah Here She Comes,234,1,1,U2,242364,8027028,0.99,,
2960,Silver And Gold,234,1,1,Bono,279875,9199746,0.99,,
2961,Endless Deep,234,1,1,U2,179879,5899070,0.99,,
2962,A Room At The Heartbreak Hotel,234,1,1,U2,274546,9015416,0.99,,
2963,"Trash, Trampoline And The Party Girl",234,1,1,U2,153965,5083523,0.99,,
2964,Vertigo,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",194612,6329502,0.99,,
2965,Miracle Drug,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",239124,7760916,0.99,,
2966,Sometimes You Can't Make It On Your Own,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",308976,10112863,0.99,,
2967,Love And Peace Or Else,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",290690,9476723,0.99,,
2968,City Of Blinding Lights,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",347951,11432026,0.99,,
2969,All Because Of You,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",219141,7198014,0.99,,
2970,A Man And A Woman,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",270132,8938285,0.99,,
2971,Crumbs From Your Table,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",303568,9892349,0.99,,
2972,One Step Closer,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",231680,7512912,0.99,,
2973,Original Of The Species,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",281443,9230041,0.99,,
2974,Yahweh,235,1,1,"Adam Clayton, Bono, Larry Mullen & The Edge",262034,8636998,0.99,,
2975,Discotheque,236,1,1,"Bono, The Edge, Adam Clayton, and Larry Mullen",319582,10442206,0.99,,
